Domain,mean,std,rank,percentile_rank
mRNA_cap_C,29.559,,3088.0,48.10718180401932
ArgoL2,29.535555555555554,20.686322051727267,3087.0,48.09160305343511
Anillin,29.532,8.00986312305023,3086.0,48.07602430285091
SURF6,29.519,0.0,3085.0,48.06044555226671
Gryzun-like,29.496,0.0,3084.0,48.0448668016825
MALT1_Ig,29.491,0.0,3083.0,48.0292880510983
Med8,29.447,,3082.0,48.013709300514094
Diphthamide_syn,29.441000000000006,3.051910876811443,3081.0,47.99813054992989
CsgA,29.433,0.0,3080.0,47.98255179934569
Peptidase_M48,29.413374999999995,22.976374194485082,3079.0,47.96697304876149
Scramblase,29.413105263157878,21.362105285072595,3078.0,47.951394298177284
CbbQ_C,29.401,0.0,3077.0,47.93581554759308
COX15-CtaA,29.39,,3076.0,47.920236797008876
SpoIIE,29.360500000000002,1.4955308422095481,3075.0,47.90465804642467
PEX11,29.353333333333335,18.98590547397376,3074.0,47.88907929584047
PKI,29.348000000000003,15.465822997823297,3073.0,47.87350054525627
ELO,29.342250000000003,21.978071902880423,3072.0,47.857921794672066
hSac2,29.3416,9.150806647503815,3071.0,47.84234304408786
NPR3,29.309000000000008,0.0,3070.0,47.82676429350366
MAGE_N,29.283228571428573,48.01358327236263,3069.0,47.81118554291945
RNase_P-MRP_p29,29.269,0.0,3068.0,47.795606792335256
SNARE_assoc,29.21359999999999,11.953722383783699,3067.0,47.78002804175105
ECSIT_C,29.212999999999997,0.0,3065.5,47.75665991587474
ECSIT,29.212999999999997,0.0,3065.5,47.75665991587474
DUF3517,29.18355555555556,10.244006273317963,3064.0,47.73329178999844
Vps16_C,29.158666666666665,7.051000000000002,3063.0,47.71771303941424
MENTAL,29.157285714285717,8.193812782343025,3062.0,47.70213428883003
CBS,29.150218750000032,30.860530017689225,3061.0,47.68655553824583
Torsin,29.13609090909091,7.766719931277882,3060.0,47.67097678766163
DUF6040,29.120999999999995,0.0,3059.0,47.655398037077425
DUF4589,29.1034,21.760469487122744,3058.0,47.63981928649322
YL1_C,29.089875,1.3602872005047841,3057.0,47.62424053590902
PAPA-1,29.052,0.0,3056.0,47.60866178532481
NHL,29.043541284403688,18.407925848581936,3055.0,47.593083034740616
ELMO_CED12,29.036678571428556,21.08524540833931,3054.0,47.577504284156404
QLQ,29.03433333333333,2.535499999999999,3052.5,47.5541361582801
SnAC,29.03433333333333,2.535499999999999,3052.5,47.5541361582801
Muted,29.034000000000002,0.0,3051.0,47.5307680324038
DREV,29.029,0.0,3050.0,47.515189281819595
WBS_methylT,29.025000000000002,0.0,3049.0,47.49961053123539
SARG,29.00914285714286,0.7914576064813207,3048.0,47.484031780651186
Endonuclease_NS,28.99137499999999,13.92417638916811,3047.0,47.46845303006699
FancD2,28.991,0.0,3046.0,47.452874279482785
tRNA_NucTransf2,28.988,0.0,3044.5,47.429506153606475
TUTF7_u4,28.988,0.0,3044.5,47.429506153606475
PIG-X,28.983,0.0,3043.0,47.40613802773017
Rabaptin,28.981500000000004,2.334938514536661,3041.5,47.38276990185387
Rab5-bind,28.981500000000004,2.334938514536661,3041.5,47.38276990185387
NAD2,28.97366666666667,16.21324635393336,3040.0,47.35940177597757
AFG1_ATPase,28.972000000000005,0.0,3039.0,47.34382302539336
Dimerisation2,28.9655,40.28882307166592,3038.0,47.32824427480916
Seipin,28.952,0.0,3037.0,47.312665524224954
B-block_TFIIIC,28.947,0.0,3036.0,47.29708677364075
CENP-B_dimeris,28.934,30.089057268936383,3035.0,47.28150802305655
THOC2_N,28.922000000000008,0.0,3034.0,47.26592927247235
Tho2,28.922,0.0,3032.5,47.24256114659604
Thoc2,28.922,0.0,3032.5,47.24256114659604
BING4CT,28.919,0.0,3031.0,47.219193020719736
SPRY,28.91356692913388,83.8747680848184,3030.0,47.20361427013553
E3_UbLigase_EDD,28.901999999999997,0.0,3029.0,47.18803551955133
Ctr,28.900666666666666,26.14126548836788,3028.0,47.17245676896712
GOLD,28.88219354838707,22.57692666037512,3027.0,47.156878018382926
AMMECR1,28.8785,21.14885671850845,3026.0,47.14129926779872
zf-HIT,28.872055555555548,9.036527934687031,3025.0,47.12572051721452
Snx8_BAR_dom,28.864,0.0,3024.0,47.11014176663031
OCRE,28.8516875,4.6771786042264125,3023.0,47.09456301604611
DUF3510,28.838500000000003,4.146948978867877,3022.0,47.07898426546191
NFACT-C,28.837,0.0,3020.5,47.0556161395856
NFACT_N,28.837,0.0,3020.5,47.0556161395856
Leo1,28.824,0.0,3019.0,47.0322480137093
DUF4882,28.821999999999996,0.0,3018.0,47.016669263125095
Rubredoxin_C,28.793,0.0,3017.0,47.00109051254089
Pkinase,28.787365339578514,29.751537799133953,3016.0,46.98551176195669
Mon2_C,28.77,0.0,3015.0,46.96993301137248
BNIP3,28.757333333333335,3.553590906862147,3014.0,46.954354260788286
Med16,28.75299999999999,0.0,3013.0,46.93877551020408
Pex16,28.746,0.0,3012.0,46.92319675961988
mRNA_decap_C,28.738,0.0,3010.5,46.899828633743574
DCP1,28.738,0.0,3010.5,46.899828633743574
PRP3,28.736,,3009.0,46.876460507867264
SSTK-IP,28.73,,3008.0,46.86088175728306
C5HCH,28.69788235294118,4.568056765222398,3007.0,46.84530300669886
Longin,28.69578947368421,34.320677807634254,3006.0,46.82972425611466
GIT_CC,28.693875000000013,12.316781748898531,3005.0,46.814145505530455
Dis3l2_C_term,28.693,0.0,3004.0,46.79856675494625
OCRL_clath_bd,28.69,,3003.0,46.782988004362046
CRAL_TRIO,28.684240384615403,44.29299168072793,3002.0,46.76740925377784
RFXA_RFXANK_bdg,28.681,,3001.0,46.751830503193645
TIP_N,28.635,0.0,3000.0,46.736251752609434
POPLD,28.631,0.0,2998.5,46.71288362673313
POP1,28.631,0.0,2998.5,46.71288362673313
Nucleolin_bd,28.61,0.0,2997.0,46.68951550085683
ASH,28.590427135678382,38.20622193899819,2996.0,46.673936750272624
Wyosine_form,28.583,0.0,2995.0,46.65835799968842
DUF1741,28.566,0.0,2994.0,46.64277924910422
TMEM131_like_N,28.544295454545452,36.205230126855746,2993.0,46.62720049852002
LAG1-DNAbind,28.5408947368421,11.540985004634267,2991.5,46.60383237264371
BTD,28.5408947368421,11.540985004634267,2991.5,46.60383237264371
TIG_SUH,28.540894736842095,11.540985004634265,2990.0,46.580464246767406
CtaG_Cox11,28.536999999999995,0.0,2989.0,46.56488549618321
Resistin,28.531999999999996,15.339974511060962,2988.0,46.549306745599
CFAP298,28.5085,2.600179051527029,2987.0,46.53372799501479
Tyr-DNA_phospho,28.495,0.0,2986.0,46.518149244430596
AA_permease_N,28.487444444444446,11.835775102534594,2985.0,46.50257049384639
ClpS,28.484999999999996,0.0930000000000002,2984.0,46.48699174326219
NGF,28.476,38.85082020755804,2983.0,46.47141299267798
Zn_ribbon,28.466285714285714,2.112065475175562,2982.0,46.45583424209378
AF4_int,28.439153846153836,24.201139328711204,2980.5,46.432466116217476
AF-4_C,28.439153846153836,24.201139328711204,2980.5,46.432466116217476
Sin3_corepress,28.434,6.258665426676595,2979.0,46.409097990341174
UAA,28.420230769230777,11.374117373477427,2978.0,46.39351923975697
Nucleoporin_N,28.40661538461538,23.191371073233473,2977.0,46.377940489172765
Smg4_UPF3,28.3955,20.73322551686865,2976.0,46.36236173858856
Fzo_mitofusin,28.395333333333337,6.394037305698697,2975.0,46.34678298800436
MOZART1,28.384,,2974.0,46.33120423742015
tRNA_int_endo,28.374999999999996,7.419706597972728,2973.0,46.315625486835955
Acyltransferase,28.3508727272727,11.297562131412743,2972.0,46.30004673625175
DUF5568,28.348,0.0,2971.0,46.28446798566755
Bin3,28.344,15.669486271093891,2970.0,46.26888923508334
BLOC1,28.34324999999999,11.600347085324648,2969.0,46.25331048449914
PBP_sp32,28.339,0.0,2968.0,46.23773173391494
PCIF1_WW,28.268,0.0,2967.0,46.22215298333073
ASMase_C,28.265875,9.59709008632304,2966.0,46.20657423274653
DUF3689,28.248,,2965.0,46.19099548216233
FGGY_N,28.236052631578943,15.165394028927556,2964.0,46.175416731578125
RNase_H,28.236,0.0,2963.0,46.15983798099392
CX9C,28.222,0.0,2962.0,46.144259230409716
DNA_pol_alpha_N,28.217,0.0,2959.0,46.09752297865711
APC1_C,28.217,0.0,2959.0,46.09752297865711
Apc1_N,28.217,0.0,2959.0,46.09752297865711
zf-DNA_Pol,28.217,0.0,2959.0,46.09752297865711
ANAPC1,28.217,0.0,2959.0,46.09752297865711
zf-CXXC,28.209084745762713,12.460614334620209,2956.0,46.050786726904505
stn_TNFRSF12A,28.208,0.0,2955.0,46.035207976320294
PTCB-BRCT,28.202882352941185,8.493043321465757,2954.0,46.01962922573609
DUF772,28.189000000000004,0.0,2952.5,45.99626109985979
ANAPC8,28.189000000000004,0.0,2952.5,45.99626109985979
Lipoxygenase,28.156500000000005,18.71391155118177,2951.0,45.972892973983484
Pannexin_like,28.140124999999998,8.664379830663012,2950.0,45.95731422339928
PIN,28.13529166666665,16.393710290387133,2949.0,45.941735472815076
GH3,28.131,0.0,2948.0,45.92615672223088
Sororin,28.126,0.0,2947.0,45.910577971646674
CLN6,28.1222,1.0806566059576945,2946.0,45.89499922106246
Ly49,28.10394117647059,23.683103664507815,2945.0,45.879420470478266
PKcGMP_CC,28.084999999999994,10.756672932251337,2944.0,45.86384171989406
ArfGap,28.069736842105264,17.92213462271054,2943.0,45.84826296930986
PAG,28.063,,2942.0,45.83268421872565
HrpB7,28.057999999999996,2.388856127940735,2941.0,45.81710546814145
DNTTIP1_dimer,28.034000000000002,0.0,2940.0,45.80152671755725
SlyX,28.023399999999995,12.707392684125699,2939.0,45.78594796697305
tRNA_m1G_MT,28.01688888888889,30.959502077086306,2938.0,45.77036921638884
zf-RING-like,28.015999999999995,0.0,2936.5,45.74700109051254
SMC_Nse1,28.015999999999995,0.0,2936.5,45.74700109051254
SENP3_5_N,28.004499999999993,17.860684877685962,2935.0,45.72363296463624
Ribonucleas_3,27.987,0.0,2934.0,45.70805421405203
Sec8_exocyst,27.95825,7.6285000000000025,2933.0,45.69247546346783
Syndecan,27.952804347826092,40.850495484344194,2932.0,45.676896712883625
ELP6,27.944999999999997,0.0,2931.0,45.66131796229942
UPF0004,27.935333333333332,2.7707039418410133,2929.5,45.63794983642311
TRAM,27.935333333333332,2.7707039418410133,2929.5,45.63794983642311
CK2S,27.925000000000004,12.469425929047418,2928.0,45.614581710546815
Oxysterol_BP,27.9228358208955,12.100801438017802,2927.0,45.59900295996261
MNR,27.921333333333333,16.330223870684282,2926.0,45.58342420937841
DUF1325,27.908,0.0,2925.0,45.5678454587942
XRN_N,27.9075,13.128040276446441,2924.0,45.55226670821
SCAI,27.884,0.0,2923.0,45.536687957625794
Siva,27.880000000000003,0.0,2922.0,45.52110920704159
Tme5_EGF_like,27.879,0.0,2921.0,45.505530456457386
DND1_DSRM,27.877818181818178,17.21872149039052,2920.0,45.48995170587319
FYVE,27.86811258278144,45.8474227987489,2919.0,45.474372955288985
Peptidase_C15,27.861285714285714,11.76754590266928,2918.0,45.45879420470478
Ima1_N,27.824,0.0,2916.5,45.43542607882848
DUF2448,27.824,0.0,2916.5,45.43542607882848
SBF2,27.82133333333334,14.999794780818391,2915.0,45.412057952952175
VCIP135_N,27.79,,2914.0,45.39647920236797
zf-C2HC5,27.77,0.0,2913.0,45.38090045178376
GAGE,27.767482758620684,37.181506794008584,2912.0,45.36532170119956
Med21,27.765,0.0,2911.0,45.34974295061536
TBPIP,27.744,0.0,2910.0,45.334164200031154
Vps51,27.739125,4.175111989515971,2909.0,45.31858544944695
tRNA_Me_trans,27.733,0.0,2908.0,45.303006698862745
Mito_fiss_reg,27.729699999999998,9.660855307563828,2907.0,45.28742794827855
Mlf1IP,27.710333333333335,0.9532703009465201,2906.0,45.271849197694344
Dus,27.710000000000004,14.285301272442398,2905.0,45.25627044711014
DUF2152,27.703,,2904.0,45.240691696525936
DBINO,27.701124999999998,17.04877551059648,2903.0,45.22511294594173
CLN5,27.697,0.0,2902.0,45.209534195357534
Urb2,27.694,0.0,2901.0,45.19395544477332
zf-U11-48K,27.674555555555557,8.854118153592585,2900.0,45.178376694189126
PAXIP1_C,27.673,,2899.0,45.16279794360492
PAH,27.672000000000015,8.096976774990578,2898.0,45.14721919302072
DUF4042,27.662000000000003,0.0,2897.0,45.13164044243651
SH3-RhoG_link,27.652875,16.35196601056626,2896.0,45.11606169185231
Cohesin_HEAT,27.652,0.0,2894.5,45.092693565976006
Nipped-B_C,27.652,0.0,2894.5,45.092693565976006
NPV_P10,27.633799999999997,2.1492475582553685,2893.0,45.0693254400997
Spore_YhcN_YlaJ,27.633,0.0,2892.0,45.0537466895155
NIDO,27.621499999999997,45.69883095718031,2891.0,45.038167938931295
UCH,27.604205761316894,36.65797054872072,2890.0,45.02258918834709
ANAPC5,27.601999999999993,0.0,2889.0,45.00701043776289
Cauli_VI,27.582499999999996,0.7158733826592534,2888.0,44.99143168717868
Membralin,27.557999999999996,0.0,2887.0,44.975852936594485
zf_C2H2,27.55105555555556,12.265619600052931,2886.0,44.96027418601028
Avl9,27.5374,14.947733400084442,2885.0,44.94469543542608
INTS2,27.523,0.0,2884.0,44.92911668484187
YL1,27.519461538461538,2.1155828438590545,2883.0,44.91353793425767
GAT,27.502702702702713,22.640444179612064,2882.0,44.89795918367347
G_glu_transpept,27.501648648648644,18.925179654535818,2881.0,44.88238043308927
zf-DNL,27.496,0.0,2880.0,44.866801682505056
TORC_M,27.468090909090915,7.518400367824868,2879.0,44.85122293192086
GNT-I,27.4645,2.0587404578351474,2878.0,44.835644181336654
Vac_ImportDeg,27.421,0.0,2877.0,44.82006543075245
CwfJ_C,27.384999999999998,6.536289904394213,2876.0,44.804486680168246
CSF-1,27.384,0.0,2875.0,44.78890792958404
ABC_trans_CmpB,27.353999999999996,0.0,2874.0,44.773329178999845
Oscp1,27.27,0.0,2873.0,44.75775042841564
WRNPLPNID,27.265333333333338,7.3496679095692725,2872.0,44.742171677831436
KELAA,27.260666666666665,6.8959734265729296,2870.0,44.71101417666303
RAI16-like,27.260666666666665,6.8959734265729296,2870.0,44.71101417666303
DUF5917,27.260666666666665,6.8959734265729296,2870.0,44.71101417666303
ABC_ATPase,27.257,0.0,2868.0,44.67985667549462
TACC_C,27.250679999999992,2.9575488544851924,2867.0,44.664277924910415
RFX5_DNA_bdg,27.21361111111112,0.08895149959975998,2866.0,44.64869917432622
UNC119_bdg,27.213,,2864.5,44.625331048449915
Swi3,27.213,0.0,2864.5,44.625331048449915
RFX5_N,27.160000000000007,0.0,2863.0,44.601962922573605
DDDD,27.157,0.0,2862.0,44.5863841719894
TAN,27.156000000000002,0.0,2861.0,44.570805421405204
HEM4,27.139,0.0,2860.0,44.555226670821
BRF1,27.116999999999997,0.0,2859.0,44.539647920236796
Nt_Gln_amidase,27.105,0.0,2858.0,44.52406916965259
zf-UBR,27.101862068965517,8.280030325704205,2857.0,44.50849041906839
ICA69,27.101285714285737,15.086993986975179,2856.0,44.49291166848418
Med17,27.099,0.0,2855.0,44.47733291789998
IGFL,27.0955,41.793247730943335,2854.0,44.46175416731578
Smg8_Smg9,27.0933,1.1029920972820555,2853.0,44.44617541673158
ORC2,27.086,0.0,2851.5,44.42280729085527
PBECR3,27.086,0.0,2851.5,44.42280729085527
TRAM_LAG1_CLN8,27.071875000000006,17.07617729360895,2850.0,44.399439164978965
Ldl_recept_a,27.06191428571425,36.978307998364826,2849.0,44.38386041439477
zinc_ribbon,27.031200000000002,21.09292525350621,2848.0,44.36828166381056
RPA_interact_M,27.021,,2846.0,44.337124162642155
RPA_interact_C,27.021,,2846.0,44.337124162642155
RPA_interact_N,27.021,,2846.0,44.337124162642155
Guanylate_kin,27.019658730158735,24.930381686661015,2844.0,44.30596666147375
OmpH,27.01625,9.4595,2843.0,44.29038791088954
WAC_Acf1_DNA_bd,27.0145,3.6350000000000002,2842.0,44.27480916030534
Ldl_recept_b,27.004584541062993,38.37968757922968,2841.0,44.25923040972114
TMEM37,26.991,0.0,2840.0,44.24365165913694
HTH_Tnp_Tc3,26.983,0.0,2839.0,44.22807290855273
TMEM61,26.982,,2838.0,44.21249415796853
Josephin,26.977517241379307,8.037776583202458,2837.0,44.196915407384324
Vps55,26.941000000000003,5.666949232170692,2836.0,44.18133665680013
Sulfotransfer,26.908139784946226,48.657971499962024,2835.0,44.165757906215916
SLC35F,26.89441666666666,18.732652932820677,2834.0,44.15017915563171
IER,26.871250000000003,14.758425805281538,2833.0,44.134600405047514
CNH,26.85656603773585,25.464666992875742,2832.0,44.11902165446331
BIRC6,26.833,0.0,2831.0,44.103442903879106
Lectin_N,26.832000000000004,10.848394887556575,2830.0,44.0878641532949
TNFR_c6,26.774838461538447,19.548347062224355,2829.0,44.0722854027107
L_HMGIC_fpl,26.73177777777778,19.492951891502848,2828.0,44.0567066521265
DUSP,26.7253488372093,7.325163319758106,2827.0,44.041127901542296
Rhomboid,26.721228571428572,28.49201066768358,2826.0,44.02554915095809
SLC25_like,26.707,0.0,2825.0,44.00997040037389
PHD,26.691700587084195,52.928423242670604,2824.0,43.994391649789684
FAM91_N,26.684000000000005,0.0,2822.5,43.971023523913374
FAM91_C,26.684000000000005,0.0,2822.5,43.971023523913374
DUF3736,26.681999999999995,0.0,2821.0,43.94765539803708
DUF2151,26.678,0.0,2820.0,43.932076647452874
DNase_II,26.669,31.87354526876482,2819.0,43.91649789686867
IFRD_C,26.6661,8.251872965171806,2818.0,43.900919146284465
DUF5545,26.645,,2817.0,43.88534039570026
RF-1,26.636071428571427,19.76152396593046,2816.0,43.86976164511606
Cobl,26.63433333333334,6.744020091903643,2815.0,43.85418289453186
Slu7,26.632,0.0,2814.0,43.83860414394765
Dicer_dimer,26.626,7.94745430939996,2813.0,43.82302539336345
Pro_dh,26.60899999999999,9.960291963592232,2812.0,43.80744664277925
Sas6_CC,26.606,,2810.5,43.784078516902945
SAS-6_N,26.606,,2810.5,43.784078516902945
zf-SCNM1,26.605,,2808.5,43.752921015734536
SCNM1_acidic,26.605,,2808.5,43.752921015734536
RsgA_GTPase,26.603111111111104,24.272613754136913,2807.0,43.72955288985823
JHD,26.56493103448275,11.353449290008221,2806.0,43.71397413927403
HAUS6_N,26.554,0.0,2805.0,43.698395388689825
PDZ_assoc,26.54623333333332,18.45951016961985,2804.0,43.68281663810562
XPA_C,26.544,4.671918378282451,2803.0,43.66723788752142
Raptor_N,26.531,0.0,2802.0,43.65165913693721
IKKbetaNEMObind,26.527499999999996,0.9093393206058997,2800.5,43.62829101106091
IKBKB_SDD,26.527499999999996,0.9093393206058997,2800.5,43.62829101106091
DUF92,26.522,0.0,2799.0,43.60492288518461
HRM,26.51605747126435,58.2873604712545,2798.0,43.5893441346004
CNOT11,26.499,0.0,2797.0,43.5737653840162
KCTD18_C,26.488,,2796.0,43.558186633431994
USP19_linker,26.486,0.0,2795.0,43.5426078828478
Transglut_core2,26.471999999999998,0.0,2793.5,43.51923975697149
YccV-like,26.471999999999998,0.0,2793.5,43.51923975697149
SelO,26.468,0.0,2792.0,43.495871631095184
RUN,26.457743589743593,24.06829667244072,2791.0,43.48029288051098
FUT8_N_cat,26.416,0.0,2790.0,43.464714129926776
Exostosin,26.41293333333334,24.776939331525497,2789.0,43.44913537934257
AHD,26.384666666666664,1.4335607183978398,2788.0,43.43355662875837
Tmemb_cc2,26.38066666666667,20.650679457601534,2787.0,43.41797787817417
HOOK_N,26.373869565217394,11.515059078142956,2786.0,43.402399127589966
DUF4487,26.37,,2785.0,43.38682037700576
TSP1_CCN,26.349249999999998,31.215850079955946,2784.0,43.37124162642156
zf-TRAF,26.29521917808222,9.127009591875243,2783.0,43.35566287583735
Gtr1_RagA,26.290399999999998,7.88058045450968,2782.0,43.340084125253156
MIT,26.288790697674422,21.089709403898002,2781.0,43.324505374668945
UPRTase,26.268,3.423265984407289,2780.0,43.30892662408475
ANAPC4,26.263,0.0,2779.0,43.293347873500544
Rad1,26.258,0.0,2778.0,43.27776912291634
Golgin_A5,26.245,0.0,2777.0,43.262190372332135
Lbh,26.24157142857143,13.665040771461838,2776.0,43.24661162174793
zf-Nse,26.228999999999992,0.0,2775.0,43.231032871163734
InaF-motif,26.226,,2774.0,43.21545412057953
DUF4205,26.222299999999997,11.173227684961942,2773.0,43.199875369995326
Mad3_BUB1_I,26.21277777777777,14.140981884352826,2772.0,43.18429661941112
GoLoco,26.183293103448275,18.92740230089569,2771.0,43.16871786882692
Uso1_p115_head,26.182000000000006,0.0,2770.0,43.15313911824272
VEFS-Box,26.176,0.0,2769.0,43.13756036765851
TIMELESS,26.17,,2767.5,43.114192241782206
TIMELESS_C,26.17,,2767.5,43.114192241782206
Trs65,26.13,0.0,2765.5,43.083034740613805
DUF974,26.13,0.0,2765.5,43.083034740613805
EI24,26.122000000000003,0.0,2764.0,43.059666614737495
SUIM_assoc,26.112270270270265,13.214928895105817,2763.0,43.04408786415329
FH2,26.051826086956517,25.560914002354224,2762.0,43.02850911356909
PLL,26.019,0.0,2760.5,43.00514098769278
GAIN_A,26.019,0.0,2760.5,43.00514098769278
COG4,26.003999999999998,0.0,2759.0,42.98177286181648
MAGUK_N_PEST,25.999457142857125,17.06064040819731,2758.0,42.96619411123228
SLBP_RNA_bind,25.999,0.0,2757.0,42.95061536064807
Njmu-R1,25.988,0.0,2756.0,42.93503661006387
APH,25.985666666666663,14.659207986377668,2755.0,42.919457859479664
DUF4688,25.963,,2754.0,42.90387910889547
ATG9,25.952999999999996,0.0,2753.0,42.88830035831126
Rad51,25.935583333333327,15.555504590015715,2752.0,42.87272160772706
MIER1_beta_C,25.903000000000002,7.589999999999999,2751.0,42.857142857142854
CDC45,25.888833333333334,15.872537786626273,2750.0,42.84156410655865
Arfaptin,25.88811764705885,19.411868223464058,2749.0,42.82598535597445
NOA36,25.88485714285714,16.75251933718798,2748.0,42.81040660539024
Xan_ur_permease,25.880571428571425,19.063111794397955,2747.0,42.794827854806044
