Gn,Mean-copy-number,mean,std
AZIN1,8.629,8.629,0.0
ICOS,4.26,4.26,
KIAA0232,5.455,5.455,0.0
TBC1D10B,31.739,31.739,0.0
CD180,15.752,15.752,
LYAR,68.136,68.136,0.0
GRIA3,27.486,27.486,0.0
CCDC157,2.046,2.046,0.0
C5orf34,3.991,3.991,0.0
CILK1,6.083,6.083,
RABAC1,82.158,82.158,0.0
C9orf153,17.713,17.713,
REC114,5.049,5.049,
TXNL4A,61.284,61.284,0.0
DNAJC28,5.216,5.216,
MAPK6,4.184,4.184,
SCGB1D4,1.859,1.859,
BAGE2,0.026,0.026,
NMD3,38.175,38.175000000000004,0.0
PVALB,68.767,68.767,0.0
SULT1A1,124.759,124.759,0.0
TENT4A,4.637,4.637,0.0
OR2L5,5.812,5.812,
ACVR2A,8.622,8.622,
ZNF114,8.153,8.153,0.0
CCR6,6.788,6.788,
OR2AJ1,0.221,0.221,
TRIM21,38.51,38.51,
IQCB1,11.944,11.944,0.0
ANKHD1,3.253,3.253,0.0
DAP3,64.684,64.684,0.0
NFKBIZ,2.275,2.275,0.0
PSMC4,175.422,175.422,
TRIM39,11.443,11.443,
GNPTAB,16.428,16.428,0.0
CT62,0.008,0.008,
PROSER2,28.71,28.709999999999997,0.0
ERBB3,3.789,3.7890000000000006,0.0
IKBKB,26.849,26.848999999999997,0.0
CYSRT1,36.401,36.401,0.0
RIPOR1,21.889,21.889000000000003,0.0
UBL3,23.71,23.71,
SLC27A2,83.816,83.816,0.0
FXYD4,16.351,16.351,
NDFIP2,17.706,17.706,0.0
ZNF530,0.958,0.9579999999999999,0.0
ADRA1B,11.634,11.634,
SSR2,108.9,108.89999999999999,0.0
B9D2,19.271,19.271,0.0
ZNF843,9.331,9.331,0.0
CFLAR,2.713,2.7130000000000005,0.0
LPA,12.232,12.232,0.0
ZNF207,60.415,60.415,0.0
NECAB2,15.799,15.799,
UNC5A,2.776,2.776,0.0
AGAP5,1.144,1.144,0.0
MAP4K1,17.897,17.897,0.0
DUPD1,4.403,4.403,
GIN1,2.244,2.244,
EDNRA,8.049,8.049,
DOCK4,17.414,17.414,0.0
PHKA2,23.814,23.814,
DTD2,19.819,19.819,0.0
TRMT2A,36.758,36.758,0.0
AAMDC,132.894,132.894,0.0
C1orf162,31.061,31.061,
NR0B1,3.399,3.399,0.0
QSER1,30.812,30.812,0.0
ZNF546,1.923,1.923,0.0
ELAC2,41.446,41.446000000000005,0.0
BRSK2,10.672,10.672,
DRAM2,16.302,16.302,0.0
SERINC4,0.03,0.03,
UGT1A3,18.919,18.919,
ECI1,289.689,289.689,0.0
LGALS2,119.276,119.276,0.0
ASXL3,3.029,3.029,0.0
CBWD3,2.436,2.436,0.0
FAM155B,2.115,2.115,
HAUS3,31.405,31.405,0.0
HOXB13,17.969,17.969,
MYH15,8.881,8.881,
ZNF462,6.169,6.169,0.0
MEGF6,5.658,5.658,0.0
PPP1R3G,7.395,7.395,
AURKC,36.867,36.867,0.0
SLCO1A2,7.503,7.503,0.0
OTOGL,2.181,2.181,0.0
DLL1,5.176,5.176,
AFF1,52.346,52.346,0.0
LINS1,3.627,3.6269999999999993,0.0
HOXB9,5.852,5.852,
TAFA5,3.488,3.488,0.0
C6orf201,12.229,12.229,
TMEM89,8.977,8.977,
ERICH6,3.922,3.922,
AIFM1,247.783,247.783,0.0
RNF150,11.166,11.166,0.0
OSTC,116.224,116.224,0.0
RMI1,31.825,31.825,0.0
DGKB,8.493,8.493,0.0
GRM6,2.114,2.114,
PPAN-P2RY11,16.741,16.741,
MAP3K19,2.348,2.348,0.0
KIF2A,57.445,57.445,0.0
SOX4,45.2,45.2,
CALML3,112.895,112.895,
TMEM104,11.049,11.049,0.0
TIMP3,72.343,72.343,
ERI3,40.833,40.833,0.0
STX12,109.134,109.134,
TRIM45,19.581,19.581,0.0
PTGER2,4.983,4.983,0.0
SWSAP1,16.485,16.485,
TUBB2A,833.332,833.332,
ZAR1L,7.29,7.29,
ARHGEF19,14.853,14.853,0.0
TEX38,4.521,4.521,0.0
TLK1,9.707,9.707,0.0
ILF2,290.764,290.764,0.0
STT3B,83.516,83.516,
SPC25,24.871,24.871,0.0
APBB3,2.101,2.101,0.0
ARHGAP17,56.464,56.464,0.0
DNAJC25-GNG10,11.175,11.175,
FBXL18,26.76,26.76,0.0
MICOS10,74.211,74.211,
MSGN1,4.473,4.473,
NTN3,6.038,6.038,
PDIA6,719.186,719.186,
SLC44A2,79.383,79.383,0.0
GSTA1,958.432,958.432,
TPSAB1,411.368,411.368,0.0
CCDC151,1.959,1.959,0.0
CSMD2,1.627,1.627,
PRAMEF1,0.756,0.756,
TBL1X,10.163,10.163,0.0
KRTAP4-8,4.374,4.374,
LSG1,27.633,27.633,0.0
CCN1,23.475,23.475,
SLC3A1,16.777,16.777,0.0
TEX26,2.495,2.495,0.0
BAGE5,0.026,0.026,
ACBD7,71.284,71.284,
LAYN,14.387,14.387,0.0
LRRTM2,11.393,11.393,0.0
RSPO2,7.27,7.27,0.0
SLC9A7,17.487,17.487,0.0
MRPL42,41.835,41.835,0.0
WASH3P,18.977,18.977,
NPIPB6,0.981,0.981,0.0
ARRDC5,7.733,7.733,
C11orf54,183.198,183.198,0.0
CNBP,146.767,146.767,
SF3B4,78.791,78.791,0.0
IST1,122.631,122.63099999999999,0.0
SLC15A1,7.019,7.019,
ILDR2,10.016,10.016,0.0
ADI1,108.327,108.327,
DKK1,9.002,9.002,
FAM182A,2.133,2.133,
PPIL3,92.095,92.09499999999998,0.0
CLECL1,0.72,0.7200000000000001,0.0
CCDC144CP,1.15,1.15,
EP300,33.363,33.363,
WWC2,18.334,18.334,0.0
LSMEM1,6.673,6.673,
FBXL4,14.684,14.684,
ST7L,5.795,5.794999999999999,0.0
ZNF318,23.244,23.244,0.0
FOXJ1,0.859,0.859,
SMARCAL1,29.938,29.938,0.0
USP17L22,0.41,0.41,0.0
SFRP1,29.466,29.466,0.0
AKR7A2,250.052,250.052,0.0
OVGP1,34.168,34.168,
CTSW,19.398,19.398,0.0
PDCL3,70.466,70.466,0.0
CERS3,22.267,22.267,0.0
GK3P,38.37,38.37,
MEP1A,12.23,12.23,0.0
PCID2,35.984,35.984,
COG4,26.004,26.003999999999998,0.0
UBR2,28.237,28.237,
TYMSOS,22.815,22.815,
USF1,30.194,30.194,0.0
GRM2,6.841,6.841,0.0
EDEM1,6.918,6.918,0.0
DMD,48.396,48.39600000000001,0.0
FAM174B,15.092,15.092,
SCN3A,2.125,2.125,0.0
ZFYVE9,11.967,11.967,
HMGCS1,89.97,89.97,0.0
POLR1F,39.075,39.075,
TRIM16,18.243,18.243,0.0
CFDP1,41.351,41.351,
HSF5,4.668,4.668,
DNAH2,0.923,0.923,0.0
C22orf42,15.271,15.271,
EXD2,24.038,24.038,0.0
TBC1D5,36.315,36.315,0.0
VARS1,128.788,128.788,0.0
ATRX,13.766,13.766000000000002,0.0
POLR2D,66.033,66.033,0.0
SSC4D,6.232,6.232,
RACGAP1,34.56,34.55999999999999,0.0
C9orf85,4.611,4.611,0.0
KIF13B,17.157,17.157,0.0
CHTOP,205.447,205.447,0.0
ACAD11,43.248,43.248,0.0
CCDC69,21.295,21.295,0.0
NBEAL2,21.921,21.921,0.0
TGFBR3,11.947,11.946999999999997,0.0
VWF,69.653,69.653,
CD209,16.258,16.258,0.0
ARMCX5,12.855,12.854999999999999,0.0
ATP6AP1,30.156,30.156000000000002,0.0
LRRK1,1.543,1.543,0.0
SUN5,3.768,3.768,0.0
GOLGA6L3,0.945,0.945,
GJA8,6.153,6.153,
TMEM178B,8.088,8.088,0.0
ZNF599,0.654,0.654,0.0
GLRA3,4.205,4.205,
HIC1,5.51,5.51,0.0
FYB2,3.456,3.456,
KIAA0753,5.61,5.61,0.0
TMX4,56.219,56.219,0.0
SPEN,18.325,18.325,0.0
IRF9,17.928,17.928,0.0
DBX2,9.424,9.424,
PPIP5K1,11.802,11.802,0.0
HEATR6,27.662,27.662000000000003,0.0
FUBP1,341.017,341.017,0.0
PRR5-ARHGAP8,17.258,17.258,
ZC2HC1B,5.425,5.425,
CALCB,11.677,11.677,0.0
KLRF1,3.911,3.911,0.0
PMPCB,92.31,92.31,0.0
LMOD1,197.414,197.414,0.0
EDN3,16.11,16.11,0.0
GAGE10,0.695,0.695,
TKT,1354.099,1354.099,0.0
TIFAB,0.214,0.214,
IDH3G,113.474,113.474,0.0
IL36B,25.168,25.168,
SOAT1,51.86,51.86,0.0
ANKZF1,23.677,23.676999999999996,0.0
CMTM3,23.292,23.292,0.0
TPST1,23.114,23.114,0.0
ST6GALNAC6,8.306,8.306,0.0
DYRK3,6.211,6.211,0.0
IL37,10.928,10.928,
ZIK1,0.779,0.779,0.0
BIVM-ERCC5,37.679,37.679,
GABRB2,10.241,10.241,
GGH,251.296,251.296,
HSPB7,265.226,265.226,0.0
ATXN2L,61.651,61.650999999999996,0.0
COMP,30.12,30.12,0.0
FNDC3B,31.264,31.264,0.0
ZNF560,1.336,1.336,
PPP1R1A,44.305,44.305,0.0
EEF1A1,2962.892,2962.892,0.0
ZNF667,7.57,7.57,0.0
DCTN6,60.191,60.19100000000001,0.0
SPTLC2,26.901,26.901,0.0
CCDC14,30.011,30.011,0.0
MTMR14,31.151,31.151000000000003,0.0
FAM98C,25.725,25.725000000000005,0.0
RBM41,13.516,13.516,
GVQW3,2.951,2.951,
UBXN11,2.425,2.4250000000000003,0.0
KCNJ3,3.658,3.658,
GABRA1,12.307,12.307,0.0
GRP,11.332,11.332,0.0
MRPS9,45.629,45.629,
AKR1B1,581.07,581.07,0.0
IL17F,18.169,18.169,
INSC,13.614,13.614,
PIAS3,33.011,33.011,0.0
GLUD2,188.505,188.505,
TMEM132C,2.252,2.252,
ARHGAP5,22.202,22.202,0.0
LINC01549,0.024,0.024,
RUNDC3B,3.083,3.083,
WDTC1,14.381,14.381,0.0
RIT2,16.636,16.636,0.0
LARGE1,3.125,3.125,0.0
AUP1,50.24,50.24,
HCK,9.677,9.677,0.0
PIN4,128.497,128.49700000000004,0.0
RPSA,595.565,595.565,0.0
WDR47,24.894,24.894,0.0
HMCES,36.908,36.908,0.0
DIP2C,8.267,8.267,0.0
LOC102724159,159.527,159.527,
SRSF5,158.39,158.39,0.0
HFE,12.094,12.094,0.0
POLR2K,49.637,49.637,
MPHOSPH6,32.585,32.585,0.0
LLPH,99.577,99.577,
GLIPR1L2,14.13,14.13,
ZNF292,21.125,21.125,0.0
IL16,34.626,34.626,0.0
ATPSCKMT,19.59,19.59,0.0
NONO,656.398,656.398,0.0
R3HDML,4.421,4.421,
ABRACL,457.961,457.961,0.0
CAMKV,52.094,52.09400000000001,0.0
LMNTD2,6.435,6.435,0.0
OR1N1,1.244,1.244,0.0
RTCB,250.711,250.711,
FBXL20,38.568,38.568,0.0
FMNL1,39.285,39.285,0.0
OR10G8,32.623,32.623,
BOD1,17.187,17.187,0.0
COL23A1,12.583,12.583,0.0
UBA1,609.595,609.5950000000001,0.0
UVRAG,17.309,17.309,0.0
APCDD1L,4.584,4.584,0.0
IBTK,20.351,20.351,0.0
KALRN,7.906,7.906,0.0
MCUR1,28.619,28.619,0.0
OR51D1,1.974,1.974,
KRTAP4-1,0.468,0.468,
NBPF10,0.374,0.374,
CDKN2AIP,36.091,36.091,0.0
CC2D2A,6.894,6.894000000000001,0.0
CENPU,24.397,24.397000000000002,0.0
DNAJA4,25.518,25.518,0.0
CDCA3,21.75,21.75,
ACSBG2,5.637,5.637,0.0
EDNRB,9.549,9.549,
CD40,41.402,41.402,0.0
BPIFC,1.801,1.801,0.0
BRIP1,13.602,13.602,0.0
NHSL2,4.948,4.948,
C2CD2,23.027,23.027,0.0
NUP85,42.372,42.37200000000001,0.0
PDLIM1,500.134,500.134,
PPT2,18.699,18.699,0.0
PWP2,41.63,41.63,
TM6SF2,13.114,13.114,
EPHA10,2.498,2.4980000000000007,0.0
TWNK,25.241,25.241,
FILIP1,6.653,6.653,0.0
PKIA,54.884,54.884,
LIN7A,39.665,39.665,0.0
FAM162A,208.833,208.833,0.0
FAM135A,2.502,2.5019999999999993,0.0
ADAMTS6,3.782,3.782,
TMEM82,7.995,7.995,
PTK7,53.843,53.84300000000001,0.0
RRM1,63.8,63.800000000000004,0.0
SLC25A40,30.366,30.366,0.0
DDOST,221.317,221.317,0.0
PITX1,24.632,24.632,0.0
TRIM14,29.052,29.052,0.0
PCGF3,16.274,16.274,0.0
KRT38,27.983,27.983,
PROK1,26.282,26.282,
MUC16,2.331,2.331,0.0
FGGY,16.862,16.862,0.0
C12orf43,30.112,30.112,0.0
HGD,137.198,137.198,0.0
MSR1,3.938,3.938,0.0
MIER2,23.171,23.171,0.0
MOSPD1,29.659,29.659,
PTPN20,0.49,0.49000000000000005,0.0
EFCAB7,3.804,3.804,
ZDHHC11,4.072,4.072,0.0
CDC25A,3.511,3.5110000000000006,0.0
NACA,227.707,227.70699999999994,0.0
NPM3,133.202,133.202,
PTPRA,22.769,22.769,0.0
SALL2,13.819,13.819,0.0
HOXA13,18.679,18.679,
OR51J1,1.658,1.658,
WNT2,1.909,1.909,0.0
ADAMTSL3,3.245,3.245,
PIGK,29.473,29.473,0.0
EGR3,1.477,1.477,0.0
SNX29P2,12.515,12.515,
DNAAF3,9.559,9.559,
HYDIN,180.694,180.694,
RASGEF1C,13.78,13.78,
TXN2,139.186,139.186,0.0
CBWD1,6.476,6.476,
TBX22,6.625,6.625,
CXCL6,10.783,10.783,0.0
P3H3,12.648,12.648,
DRGX,5.898,5.898,
GFM2,28.513,28.513,0.0
ORC6,20.58,20.58,0.0
MFRP,0.983,0.983,
ANKRD20A3P,0.911,0.911,
LRRIQ3,5.801,5.801,0.0
TMEM91,13.543,13.543,0.0
UNC45A,46.947,46.947,
NCAPG2,36.096,36.096,0.0
ZNF671,3.626,3.626,0.0
ATP6V0A4,7.134,7.134,
EPS8,291.109,291.109,0.0
OR1S2,0.0,0.0,
LYVE1,114.763,114.763,0.0
NUDT8,30.048,30.048,
ZKSCAN1,21.029,21.029,0.0
H1-5,966.193,966.193,
ZSCAN32,3.216,3.216,0.0
TMEM186,18.867,18.867,
ZNF321P,2.234,2.234,
ZNF514,2.017,2.017,0.0
BAG6,59.708,59.707999999999984,0.0
PDSS2,21.367,21.367,0.0
TBCC,33.231,33.231,
TFAP2E,9.697,9.697,
ZNF721,1.529,1.529,
DMGDH,197.806,197.806,0.0
POTEF,189.897,189.897,
ST13P4,509.119,509.119,
GNAI3,161.076,161.076,
ZNF791,4.186,4.186,0.0
BHMT,1046.537,1046.537,0.0
LECT2,10.46,10.46,0.0
PRR3,10.629,10.629,
ZRSR2,20.607,20.607,0.0
ZSWIM8,19.598,19.598,0.0
CHAF1B,36.389,36.389,
PTPRJ,28.698,28.698,0.0
TMCO3,15.967,15.967,0.0
DCAF12L2,1.119,1.119,
WDR74,64.639,64.639,0.0
FLOT2,82.19,82.19,0.0
CEPT1,38.764,38.764,0.0
CMTM4,13.63,13.63,0.0
NARS2,36.043,36.043,0.0
PARP4,26.427,26.427,
ASTL,8.1,8.1,
EYS,1.792,1.792,0.0
PLRG1,77.342,77.342,0.0
SLC2A13,15.7,15.7,0.0
CSPG5,7.059,7.059,0.0
CTAGE4,1.362,1.362,
CORO1C,395.421,395.42099999999994,0.0
PQBP1,75.736,75.736,0.0
XIAP,24.271,24.271,0.0
FES,12.073,12.073,0.0
CPXCR1,4.018,4.018,
GPATCH2,18.767,18.767,
GPBP1L1,12.939,12.939,
OR10H5,1.893,1.893,
PTF1A,29.651,29.651,
OTUD5,14.191,14.191,0.0
MRPS27,247.417,247.417,0.0
MSMO1,200.076,200.076,0.0
SRPRA,58.302,58.302,
BAHD1,12.069,12.069,
PIH1D2,8.021,8.021,0.0
FREM2,4.951,4.951,
NBPF10,10.764,10.764,
BTBD17,6.632,6.632,
EIF2S3B,102.991,102.991,
PARP6,3.566,3.5660000000000003,0.0
TTLL7,2.116,2.116,0.0
GJC1,7.993,7.993000000000001,0.0
POLR3K,48.501,48.501,
KRBA1,1.762,1.7619999999999998,0.0
GPRC5C,27.406,27.406000000000002,0.0
PDHA1,217.827,217.827,0.0
FTHL17,1.942,1.942,
ZNF138,1.877,1.877,0.0
TMEM69,23.19,23.19,
MAP3K15,3.189,3.189,
ZCCHC13,5.983,5.983,
PRMT5,92.739,92.73900000000002,0.0
PDE4D,29.479,29.479,0.0
SNTN,6.243,6.243,0.0
KLF11,7.885,7.885,0.0
SPP1,505.648,505.648,
F5,34.094,34.094,0.0
DSCAML1,2.267,2.267,
GAD1,2.74,2.7399999999999998,0.0
CPLX1,43.942,43.942,0.0
MAD2L2,9.844,9.844,0.0
RPL37A,852.597,852.5969999999999,0.0
ZNF526,6.032,6.032,0.0
NPIPA5,0.477,0.477,
CYTH2,16.272,16.272,0.0
OR2L3,12.475,12.475,
DRD3,0.709,0.709,
ATP6V1C2,5.709,5.709,
OR13C2,14.067,14.067,
KRTAP6-1,0.033,0.033,
CST9L,9.853,9.853,
HSD11B1L,4.047,4.047,0.0
SIX1,13.96,13.96,
SGO2,12.901,12.901,0.0
LILRB5,5.597,5.597,
GRHL2,13.114,13.114,
GRWD1,43.722,43.722,0.0
DUSP15,10.783,10.783,
OCIAD2,176.971,176.971,0.0
MYCL,13.156,13.156,0.0
ILVBL,101.919,101.919,0.0
C2orf72,30.207,30.207,
TJAP1,31.693,31.693,0.0
NIPAL2,11.007,11.007,
SPNS1,32.548,32.548,0.0
CFAP161,1.282,1.282,0.0
MAP3K11,5.394,5.394,0.0
MAPK15,9.172,9.172,
TMEM106A,1.902,1.902,0.0
EPB42,36.717,36.717,0.0
CCNE2,11.539,11.539,0.0
UFM1,244.992,244.992,
FAM171A1,8.462,8.462,
ZNF821,5.861,5.860999999999999,0.0
GSTZ1,157.797,157.797,0.0
HSD17B3,13.531,13.531,
OR7A5,12.417,12.417,
RBM4,44.889,44.889,0.0
UCP1,9.28,9.28,
GRM8,2.843,2.843,0.0
PANK2,25.22,25.22,0.0
UHRF2,20.809,20.809,0.0
TMEM203,0.02,0.02,
UNC50,38.616,38.616,0.0
ZNF761,7.849,7.849,
GMNN,69.255,69.255,0.0
ZNRF4,4.184,4.184,
HGH1,18.579,18.579,
MAGEB16,0.945,0.945,0.0
MTMR12,33.09,33.09,0.0
RGSL1,0.839,0.8390000000000001,0.0
MARCHF6,30.327,30.327,0.0
SOSTDC1,82.967,82.967,
TSG101,83.414,83.414,0.0
IQCJ,10.339,10.339,
KCTD1,11.254,11.254,0.0
MRPS16,49.359,49.359,0.0
PENK,13.583,13.583,0.0
IL13RA1,27.956,27.956,
SPANXN3,7.299,7.299,
VAX2,34.168,34.168,
MARCHF8,1.176,1.176,0.0
CHEK1,30.727,30.727,0.0
POTEB3,0.432,0.432,
GUCY1B1,13.545,13.545,0.0
FAM166A,3.022,3.022,
CLDN8,14.838,14.838,
ARMC3,2.647,2.647,0.0
TG,547.174,547.174,0.0
PTRH1,42.219,42.219,0.0
NR2C2AP,39.811,39.811,0.0
RC3H1,23.536,23.536,
NFX1,31.91,31.91,
SLC7A1,38.417,38.417,0.0
WFDC11,3.336,3.336,
KCTD9,32.566,32.566,0.0
ZCCHC7,16.764,16.764,0.0
EMP3,37.822,37.822,0.0
FSD1L,19.774,19.774,0.0
NAGK,197.004,197.00399999999993,0.0
ERP27,298.467,298.467,0.0
CYP2B6,19.516,19.516,0.0
BTRC,9.245,9.245,0.0
ZNF264,5.476,5.476,0.0
ZNF706,84.305,84.305,0.0
RAX2,3.452,3.452,
UROC1,113.383,113.383,
GOLGA6L9,0.921,0.921,
PLCG2,44.194,44.194,0.0
DMPK,11.659,11.659,0.0
HSPBAP1,4.708,4.708,
PRDM13,7.82,7.82,
LCT,6.354,6.354,0.0
GDF10,9.856,9.856,
NUMBL,15.161,15.161,0.0
MYL12A,433.792,433.792,0.0
MEF2A,8.565,8.565,
NEXMIF,5.064,5.064,0.0
OIP5,18.386,18.386,
RFX8,3.578,3.578,0.0
RIN3,11.82,11.82,0.0
NAALAD2,7.177,7.177,0.0
PHOSPHO2,34.893,34.893,0.0
MKNK2,3.896,3.8960000000000004,0.0
SORBS1,129.314,129.314,0.0
TAPBP,75.959,75.959,0.0
SYCN,59.634,59.634,
ZNF214,5.03,5.03,
CD3E,43.985,43.985,0.0
DBNDD2,13.773,13.773,0.0
H4C9,781.493,781.493,
DDX49,32.531,32.531,0.0
SLC24A3,8.395,8.395,
OR12D3,3.442,3.442,
STXBP2,78.641,78.641,0.0
ORC1,17.945,17.945,
BZW1,105.952,105.952,0.0
CLEC2B,5.368,5.368,0.0
OR1E1,0.699,0.699,
OR2Z1,1.254,1.254,
ANKS1B,2.749,2.7489999999999997,0.0
HDAC4,34.118,34.118,0.0
PLK5,2.025,2.025,
PRKACB,89.873,89.87300000000002,0.0
MORN4,1.738,1.738,0.0
COMT,231.477,231.477,0.0
ATP6V1D,111.657,111.65700000000001,0.0
ESPL1,7.977,7.977,0.0
MZT2B,24.809,24.809,0.0
AGRP,28.838,28.838,
CCT6A,409.301,409.301,
MYL10,45.899,45.899,
MAP1LC3C,3.834,3.834,
NOTCH2NLA,17.878,17.878,
BTN3A3,10.197,10.197,0.0
LINC01006,13.226,13.226,
OLIG3,6.633,6.633,
NBPF20,0.374,0.374,
ATP6V1E1,223.774,223.774,0.0
RPE65,5.01,5.01,
PSMB8,96.164,96.164,0.0
SELENOO,26.468,26.468,0.0
OARD1,68.149,68.149,0.0
INSYN1,5.266,5.266,0.0
SLC66A2,20.266,20.266,0.0
SLC9A2,5.075,5.075,
ST14,19.604,19.604,
F2,413.689,413.689,0.0
PIK3IP1,346.598,346.598,0.0
HGF,8.786,8.786,0.0
MGAT5B,15.053,15.053000000000003,0.0
SMG7,23.583,23.583,0.0
UGT2A3,31.804,31.804,0.0
USP34,34.906,34.906,0.0
GHRH,13.441,13.441,
POMT1,16.499,16.499,0.0
MBNL3,21.479,21.479,0.0
CASP1,51.751,51.751,0.0
ABCF2,85.554,85.55400000000002,0.0
KEAP1,25.769,25.769,0.0
RNF220,21.109,21.109,0.0
OR2T8,2.106,2.106,
EFCAB1,12.707,12.707,0.0
PIGX,28.983,28.983,0.0
TGFBR1,10.327,10.327,0.0
RBMXL2,44.268,44.268,
ADD2,33.584,33.584,0.0
UBE4B,28.675,28.675,0.0
ARHGAP33,1.027,1.027,0.0
MRPS6,68.063,68.063,
SLC8A2,21.837,21.837,0.0
ADAMTS16,3.404,3.404,0.0
WDR6,176.873,176.87300000000002,0.0
CLEC18C,1.276,1.276,
SLC18A1,27.68,27.68,0.0
SLC2A11,15.106,15.106,
PHF14,26.847,26.846999999999998,0.0
PLA2G2A,138.956,138.956,
VOPP1,12.944,12.944,0.0
DOCK9,15.498,15.498000000000001,0.0
PILRA,6.568,6.5680000000000005,0.0
ZNF480,3.21,3.2099999999999995,0.0
ZNF678,3.795,3.795,0.0
VIL1,92.621,92.621,0.0
ARHGAP42,4.823,4.823,0.0
SMPDL3B,42.829,42.829,0.0
CYP2U1,8.88,8.88,0.0
DDAH1,288.513,288.513,0.0
FSTL4,6.409,6.409,
DAZ4,1.593,1.593,
TRIM47,42.255,42.255,0.0
LRCH1,21.916,21.916,0.0
DAW1,8.751,8.751,0.0
CHST12,20.392,20.392,0.0
HMGA1,362.856,362.856,
SCGB2B2,6.057,6.057,
SLC6A14,22.529,22.529,
EMX2,3.53,3.53,
PPP1R3F,4.805,4.805,0.0
WNT9A,6.096,6.096,
C11orf86,15.553,15.553,
PEX3,35.554,35.554,
ALLC,14.248,14.248,
TMEM190,24.272,24.272,
ATL3,168.179,168.179,0.0
CEP70,4.532,4.532,0.0
KIF3C,17.5,17.5,0.0
MAN1C1,11.831,11.831,0.0
NPIPA3,0.467,0.467,0.0
CBWD6,5.959,5.959,0.0
JHY,4.913,4.913,
PLXNC1,3.99,3.9900000000000007,0.0
RPL9P9,645.275,645.275,
ARIH2,37.961,37.961000000000006,0.0
MCEMP1,22.956,22.956,
PRAMEF13,0.663,0.663,
PNPT1,60.888,60.888,0.0
RCOR3,20.894,20.894,0.0
BSND,8.253,8.253,
RRAGB,20.259,20.259,
SLC45A3,8.088,8.088,
OR8K1,1.288,1.288,
RRP8,35.926,35.926,0.0
OR6N2,12.513,12.513,
AMER1,2.115,2.115,
GALNT1,31.913,31.913,0.0
OR4X1,9.203,9.203,
KRT71,39.829,39.829,
LCE1F,50.684,50.684,
IGF2,316.353,316.353,
C14orf178,24.828,24.828,0.0
ARHGEF38,0.636,0.636,
LY6K,22.453,22.453,0.0
OR2J1,5.985,5.985,
EXOSC8,76.53,76.53,0.0
CCDC102B,17.528,17.528,0.0
NACAD,17.117,17.117,
INSR,18.046,18.046,0.0
ACAT2,272.588,272.588,
LIX1L,10.148,10.148,
P2RX5,17.984,17.984,
DNAJC8,227.672,227.672,0.0
RLBP1,265.6,265.6,0.0
TNFSF14,13.923,13.923,
TRIM16,14.066,14.066,0.0
CUL1,64.545,64.545,0.0
B3GNT9,5.029,5.029,
ZDHHC17,28.136,28.136,0.0
GFM1,67.404,67.404,0.0
HJV,8.799,8.799,0.0
PCDHGC3,2.628,2.628,
RHOG,209.337,209.337,
CCDC73,3.889,3.889,0.0
TLCD2,3.278,3.278,
UNC5D,6.586,6.586000000000001,0.0
WDR35,18.197,18.197,0.0
NLRP1,2.231,2.231,0.0
JARID2,25.199,25.199,
TMEM200C,14.151,14.151,
RAB6D,16.33,16.33,
NPIPB15,0.821,0.821,
SLCO3A1,5.956,5.956,0.0
SYNE4,4.775,4.775,
COL28A1,26.339,26.339,0.0
TMPRSS3,5.402,5.402,0.0
USP17L25,0.238,0.238,
IPPK,10.289,10.289,0.0
ADIPOR1,9.42,9.42,0.0
CHKA,23.107,23.107,0.0
TRMT10B,0.0,0.0,0.0
SLC22A7,9.664,9.664,0.0
ZNF253,4.068,4.068,0.0
FAU,251.7,251.7,0.0
KLHL40,28.745,28.745,
TRIM74,1.623,1.623,
CCL18,20.77,20.77,
AVPR1A,21.192,21.192,0.0
GJB3,8.992,8.992,
TLCD4-RWDD3,35.357,35.357,0.0
TMEM205,226.631,226.631,0.0
GPR146,9.522,9.522,0.0
RYK,2.392,2.392,0.0
HSD17B2,112.994,112.99400000000001,0.0
CAPNS2,48.737,48.737,
C19orf84,34.356,34.356,0.0
JCAD,6.645,6.645,
C3orf62,6.587,6.587,0.0
MLF2,27.095,27.095,0.0
SCAI,27.884,27.884,0.0
SGIP1,23.911,23.911,0.0
THAP3,2.572,2.572,0.0
BCL2L2,31.74,31.74,0.0
WDR11,24.627,24.627,0.0
RSRP1,7.984,7.984000000000001,0.0
C1S,177.167,177.16699999999997,0.0
DEFB1,449.425,449.425,
PDZD3,3.244,3.244,0.0
C21orf62-AS1,0.0,0.0,
MRGPRX3,0.687,0.687,0.0
MCM7,214.0,214.0,0.0
SLC2A3,242.229,242.229,0.0
PON1,334.744,334.744,0.0
ZCCHC4,33.336,33.336,0.0
TTC27,30.769,30.769,0.0
FANCC,15.789,15.789,0.0
CYP4F22,6.79,6.79,
ACADSB,266.757,266.757,
HSD17B11,135.633,135.633,
ATP5MC3,45.958,45.958,
CPA3,121.769,121.769,
H2AC21,556.219,556.219,
CTBP2,37.822,37.822,
NACC2,19.987,19.987,
NTSR1,3.335,3.335,
RAB11FIP4,5.885,5.885000000000001,0.0
UBQLN1,89.471,89.471,
TMEM259,27.558,27.558000000000003,0.0
SNRNP40,112.169,112.169,0.0
YBEY,62.702,62.702,
TEX2,6.28,6.28,0.0
ZNF607,0.972,0.972,0.0
GLRX5,116.044,116.044,
DACT1,28.669,28.669,0.0
MYL9,492.598,492.598,
CCR2,6.12,6.12,0.0
LINC02875,44.994,44.994,
